LOT,LOT7,ACTUAL_LOT,WAFER_ID,LAYER,WAFER_KEY,INSPECTION_TIME,DEFECT_ID,CLASS,FINEBIN,WAFER_X_MM,WAFER_Y_MM,IMAGE_COUNT,SUBENTITY,RECIPE,SUBENTITY_END_TIME,INSPECT_TIME,INSPECT_TOOL,PILOT_STATUS,SUM_NCDD,STATUS,BEEP_NCDD,SMP_NCDD
D5402130,D540213,D5402130,A21NN059SLB4,8M5CL,7412064,2026-02-02 22:01:38,74,SMALL_PARTICLE,SMALL_PARTICLE,-9.369599,-12.610084,5,AME419_PM6,P_78_GABON_B10_R3,2026-02-02 20:01:09,2026-02-02 22:01:38,BPD454,ICCR2+CV+GF,0.014767,BSL,0.0,0.014767
D5402130,D540213,D5402130,A21NN059SLB4,8M5CL,7412064,2026-02-02 22:01:38,118,SMALL_PARTICLE,SMALL_PARTICLE,-55.687543,-10.146136,5,AME419_PM6,P_78_GABON_B10_R3,2026-02-02 20:01:09,2026-02-02 22:01:38,BPD454,ICCR2+CV+GF,0.014767,BSL,0.0,0.014767
D5402130,D540213,D5402130,A21NN059SLB4,8M5CL,7412064,2026-02-02 22:01:38,472,SMALL_PARTICLE,SMALL_PARTICLE,3.663207,31.481847,5,AME419_PM6,P_78_GABON_B10_R3,2026-02-02 20:01:09,2026-02-02 22:01:38,BPD454,ICCR2+CV+GF,0.014767,BSL,0.0,0.014767
D5413320,D541332,D5413320,GT4QE457JDE7,8M6CL,7447043,2026-02-03 17:07:52,12,SMALL_PARTICLE,SMALL_PARTICLE,6.951953,35.525865,4,AME423_PM1,P_78_GABON_R1,2026-02-03 15:45:37,2026-02-03 17:07:52,BPD458,ICCR2+CV+GF,0.025089,HIGHFLIER,0.003584,0.021505
D5413320,D541332,D5413320,GT4QE457JDE7,8M6CL,7447043,2026-02-03 17:07:52,17,BEEP,BEEP,5.939024,79.17089,4,AME423_PM1,P_78_GABON_R1,2026-02-03 15:45:37,2026-02-03 17:07:52,BPD458,ICCR2+CV+GF,0.025089,HIGHFLIER,0.003584,0.021505
D5413320,D541332,D5413320,GT4QE457JDE7,8M6CL,7447043,2026-02-03 17:07:52,19,SMALL_PARTICLE,SMALL_PARTICLE,-3.702867,78.965779,4,AME423_PM1,P_78_GABON_R1,2026-02-03 15:45:37,2026-02-03 17:07:52,BPD458,ICCR2+CV+GF,0.025089,HIGHFLIER,0.003584,0.021505
D5413320,D541332,D5413320,GT4QE457JDE7,8M6CL,7447043,2026-02-03 17:07:52,37,SMALL_PARTICLE,SMALL_PARTICLE,54.755113,-24.40571,4,AME423_PM1,P_78_GABON_R1,2026-02-03 15:45:37,2026-02-03 17:07:52,BPD458,ICCR2+CV+GF,0.025089,HIGHFLIER,0.003584,0.021505
D5413320,D541332,D5413320,GT4QE457JDE7,8M6CL,7447043,2026-02-03 17:07:52,54,SMALL_PARTICLE,SMALL_PARTICLE,-67.04879,-63.645084,4,AME423_PM1,P_78_GABON_R1,2026-02-03 15:45:37,2026-02-03 17:07:52,BPD458,ICCR2+CV+GF,0.025089,HIGHFLIER,0.003584,0.021505
D5413320,D541332,D5413320,GT4QE457JDE7,8M6CL,7447043,2026-02-03 17:07:52,57,SMALL_PARTICLE,SMALL_PARTICLE,79.968252,-71.169441,4,AME423_PM1,P_78_GABON_R1,2026-02-03 15:45:37,2026-02-03 17:07:52,BPD458,ICCR2+CV+GF,0.025089,HIGHFLIER,0.003584,0.021505
D5413320,D541332,D5413320,GT4QE457JDE7,8M6CL,7447043,2026-02-03 17:07:52,67,SMALL_PARTICLE,SMALL_PARTICLE,72.118899,-115.027962,4,AME423_PM1,P_78_GABON_R1,2026-02-03 15:45:37,2026-02-03 17:07:52,BPD458,ICCR2+CV+GF,0.025089,HIGHFLIER,0.003584,0.021505
D5424580,D542458,D5424580,GT1MH526JKC2,8M6CL,7489982,2026-02-03 03:18:34,844,BEEP,BEEP,-95.167738,-44.07598,4,AME421_PM3,P_78_GABON_R1,2026-02-03 02:03:06,2026-02-03 03:18:34,BPD442,ICCR2+CV+GF,0.003553,BSL,0.003553,0.0
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,3,BEEP,BEEP,-23.005246,-15.600353,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,16,BEEP,BEEP,-21.797321,-14.314398,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,88,BEEP,BEEP,-21.665564,-13.791253,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,94,SMALL_PARTICLE,SMALL_PARTICLE,2.849386,-12.466748,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,96,SMALL_PARTICLE,SMALL_PARTICLE,3.422026,-12.461772,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,97,BEEP,BEEP,4.073888,-12.423991,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,114,BEEP,BEEP,84.485932,34.884143,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,118,SMALL_PARTICLE,SMALL_PARTICLE,-65.169557,40.074129,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,227,BEEP,BEEP,-25.933531,-19.034525,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,231,BEEP,BEEP,-26.628616,-19.93337,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,235,SMALL_PARTICLE,SMALL_PARTICLE,-27.393083,-21.106455,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,236,SMALL_PARTICLE,SMALL_PARTICLE,-30.185512,-23.835729,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,263,BEEP,BEEP,-21.996604,-67.981164,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,1353,SMALL_PARTICLE,SMALL_PARTICLE,51.511051,-101.893079,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,1356,BEEP,BEEP,25.292671,-106.9857,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,1357,SMALL_PARTICLE,SMALL_PARTICLE,24.970443,-106.727681,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,1359,BEEP,BEEP,24.538285,-106.395038,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5424580,D542458,D5424580,GT1MH527JKG4,8M6CL,7490021,2026-02-03 03:18:34,1370,BEEP,BEEP,44.610889,-121.082085,4,AME421_PM4,P_78_GABON_R1,2026-02-03 01:56:02,2026-02-03 03:18:34,BPD442,ICCR2+CV,0.064515,HIGHFLIER,0.039426,0.025089
D5451750,D545175,D5451750,KJ40U002WFC5,8M6CL,7591125,2026-02-02 20:48:50,114207,SMALL_PARTICLE,SMALL_PARTICLE,-123.994315,-36.086061,4,AME411_PM3,P_78_GABON_R1,2026-02-02 19:40:36,2026-02-02 20:48:50,BPD458,ICCR2+CV+GF,0.003553,BSL,0.0,0.003553
D546932A,D546932,D546932A,GT3SZ937JKG4,8M6CL,7913668,2026-02-04 05:01:34,84,BEEP,BEEP,-41.285416,-105.232661,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:40:09,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.003584,BSL,0.003584,0.0
D546932A,D546932,D546932A,GT3SZ940JKD3,8M6CL,8020164,2026-02-04 05:01:34,95,BEEP,BEEP,52.527923,118.413801,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:47:23,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.011478,BSL,0.011478,0.0
D546932A,D546932,D546932A,GT3SZ940JKD3,8M6CL,8020164,2026-02-04 05:01:34,98,BEEP,BEEP,53.420912,123.712538,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:47:23,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.011478,BSL,0.011478,0.0
D546932A,D546932,D546932A,GT3SZ940JKD3,8M6CL,8020164,2026-02-04 05:01:34,100,BEEP,BEEP,53.750394,123.607642,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:47:23,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.011478,BSL,0.011478,0.0
D5306170U,D530617,D5306170U,GP0RU713JKA2,8M5CL,8054473,2026-02-02 19:32:26,33910,BEEP,BEEP,-80.642545,-49.480772,5,AME411_PM4,P_78_GABON_B10_R3,2026-02-02 14:57:17,2026-02-02 19:32:26,BPD446,ICCR2+CV+GF,0.003609,BSL,0.003609,0.0
D5413270X,D541327,D5413270X,MCEGH614WAB1,8M5CL,8061994,2026-02-04 13:20:06,1128,BEEP,BEEP,98.177931,60.339078,5,AME421_PM6,P_78_GABON_B10_R3,2026-02-04 09:12:21,2026-02-04 13:20:06,BPD446,SRCIP,0.007318,BSL,0.003659,0.003659
D5413270X,D541327,D5413270X,MCEGH614WAB1,8M5CL,8061994,2026-02-04 13:20:06,2413,SMALL_PARTICLE,SMALL_PARTICLE,22.423939,-31.356931,5,AME421_PM6,P_78_GABON_B10_R3,2026-02-04 09:12:21,2026-02-04 13:20:06,BPD446,SRCIP,0.007318,BSL,0.003659,0.003659
D5424610,D542461,D5424610,KJ3LK013WFB2,8M6CL,7490095,2026-02-04 10:32:16,325,BEEP,BEEP,84.452403,40.963511,4,AME411_PM1,P_78_GABON_R1,2026-02-04 05:54:09,2026-02-04 10:32:16,BPD458,SRCIP,0.003696,BSL,0.003696,0.0
D5413270,D541327,D5413270,MCE1M574WAB6,8M5CL,7445331,2026-02-04 13:02:01,2053,SMALL_PARTICLE,SMALL_PARTICLE,-103.324514,-99.913129,5,AME421_PM5,P_78_GABON_B10_R3,2026-02-04 07:43:06,2026-02-04 13:02:01,BPD446,ICCR2+CV,0.003659,BSL,0.0,0.003659
D5424840,D542484,D5424840,A20V6003SLD4,8M5CL,7495686,2026-02-04 19:29:06,5231,BEEP,BEEP,72.00014,-60.172953,5,AME417_PM5,P_78_GABON_B10_R3,2026-02-04 17:07:21,2026-02-04 19:29:06,BPD448,ICCR2+CV+GF,0.003692,BSL,0.003692,0.0
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,1,SMALL_PARTICLE,SMALL_PARTICLE,6.744122,-3.786238,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,3,SMALL_PARTICLE,SMALL_PARTICLE,10.656389,-1.235764,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,6,SMALL_PARTICLE,SMALL_PARTICLE,-16.692915,3.76837,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,145,SMALL_PARTICLE,SMALL_PARTICLE,-13.440117,9.358366,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,147,SMALL_PARTICLE,SMALL_PARTICLE,-18.558957,10.374635,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,148,SMALL_PARTICLE,SMALL_PARTICLE,-12.461705,10.620871,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,149,SMALL_PARTICLE,SMALL_PARTICLE,8.500294,11.314276,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,151,SMALL_PARTICLE,SMALL_PARTICLE,-10.52043,12.739245,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,152,SMALL_PARTICLE,SMALL_PARTICLE,-1.738293,13.928684,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,154,SMALL_PARTICLE,SMALL_PARTICLE,0.568626,13.378761,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,155,SMALL_PARTICLE,SMALL_PARTICLE,-2.87578,14.772728,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402130,D540213,D5402130,A21NN058SLE5,8M6CL,7412107,2026-02-05 03:19:09,156,SMALL_PARTICLE,SMALL_PARTICLE,-1.9387,16.502331,4,AME421_PM1,P_78_GABON_R1,2026-02-04 23:23:37,2026-02-05 03:19:09,BPD458,CCMR2+ICCR2+CV+GF,0.042632,HIGHFLIER,0.0,0.042632
D5402020,D540202,D5402020,GS2HT569JKC0,8M5CL,7410231,2026-02-05 10:31:19,1315,SMALL_PARTICLE,SMALL_PARTICLE,127.015237,-17.776059,5,AME409_PM1,P_78_GABON_B10_R3,2026-02-05 09:30:05,2026-02-05 10:31:19,BPD458,ICCR2+CV+GF,0.003692,BSL,0.0,0.003692
D5424470,D542447,D5424470,GT1MH476JKD4,8M6CL,7488340,2026-02-06 00:15:43,60,BEEP,BEEP,-55.983922,23.37608,4,AME419_PM5,P_78_GABON,2026-02-05 21:51:05,2026-02-06 00:15:43,BPD446,POR+CV,0.003584,BSL,0.003584,0.0
D546932A,D546932,D546932A,GT3SZ939JKA2,8M6CL,7913638,2026-02-04 05:01:34,16707,BEEP,BEEP,-27.182342,114.905048,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:43:49,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.025089,HIGHFLIER,0.025089,0.0
D546932A,D546932,D546932A,GT3SZ939JKA2,8M6CL,7913638,2026-02-04 05:01:34,16711,BEEP,BEEP,-33.674424,122.413998,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:43:49,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.025089,HIGHFLIER,0.025089,0.0
D546932A,D546932,D546932A,GT3SZ939JKA2,8M6CL,7913638,2026-02-04 05:01:34,16713,BEEP,BEEP,-34.303718,130.839451,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:43:49,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.025089,HIGHFLIER,0.025089,0.0
D546932A,D546932,D546932A,GT3SZ939JKA2,8M6CL,7913638,2026-02-04 05:01:34,16714,BEEP,BEEP,-36.580217,133.453125,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:43:49,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.025089,HIGHFLIER,0.025089,0.0
D546932A,D546932,D546932A,GT3SZ939JKA2,8M6CL,7913638,2026-02-04 05:01:34,16715,BEEP,BEEP,-32.333306,133.008049,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:43:49,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.025089,HIGHFLIER,0.025089,0.0
D546932A,D546932,D546932A,GT3SZ939JKA2,8M6CL,7913638,2026-02-04 05:01:34,16716,BEEP,BEEP,-36.430176,135.636276,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:43:49,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.025089,HIGHFLIER,0.025089,0.0
D546932A,D546932,D546932A,GT3SZ939JKA2,8M6CL,7913638,2026-02-04 05:01:34,16717,BEEP,BEEP,-39.318923,135.574741,4,AME421_PM5,P_78_GABON_R1,2026-02-04 03:43:49,2026-02-04 05:01:34,BPD454,ICCR2+CV,0.025089,HIGHFLIER,0.025089,0.0
D5424120,D542412,D5424120,GT4BU278JDD0,8M5CL,7481256,2026-02-06 02:40:33,614,BEEP,BEEP,6.76343,5.412335,5,AME423_PM2,P_78_GABON_B10_R3,2026-02-06 01:42:14,2026-02-06 02:40:33,BPD444,ICCR2+CV+GF,0.007319,BSL,0.007319,0.0
D5424120,D542412,D5424120,GT4BU278JDD0,8M5CL,7481256,2026-02-06 02:40:33,1239,BEEP,BEEP,-93.884916,92.973356,5,AME423_PM2,P_78_GABON_B10_R3,2026-02-06 01:42:14,2026-02-06 02:40:33,BPD444,ICCR2+CV+GF,0.007319,BSL,0.007319,0.0
D5446180,D544618,D5446180,A22K0213SLE2,8M6CL,7552856,2026-02-06 04:56:35,117633,SMALL_PARTICLE,SMALL_PARTICLE,-22.06539,-125.896871,4,AME421_PM1,P_78_GABON_R1,2026-02-06 01:20:47,2026-02-06 04:56:35,BPD444,CCMR2+ICCR2+CV+GF,0.003584,BSL,0.0,0.003584
D5413440,D541344,D5413440,GR9YR160JKA7,8M6CL,7451606,2026-02-06 14:27:52,17,SMALL_PARTICLE,SMALL_PARTICLE,-9.209704,50.472235,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:45:52,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.003553,BSL,0.0,0.003553
D5413440,D541344,D5413440,GR9YR163JKG2,8M6CL,7451618,2026-02-06 14:27:52,6,SMALL_PARTICLE,SMALL_PARTICLE,114.049204,-10.148824,4,AME411_PM3,P_78_GABON_R1,2026-02-06 12:22:16,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.003584,BSL,0.0,0.003584
D5413440,D541344,D5413440,GR9YR170JKF3,8M6CL,7451790,2026-02-06 14:27:52,14,SMALL_PARTICLE,SMALL_PARTICLE,-105.088195,45.385881,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:18:36,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.010658,BSL,0.0,0.010658
D5413440,D541344,D5413440,GR9YR170JKF3,8M6CL,7451790,2026-02-06 14:27:52,32,SMALL_PARTICLE,SMALL_PARTICLE,-43.311422,118.69371,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:18:36,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.010658,BSL,0.0,0.010658
D5413440,D541344,D5413440,GR9YR175JKE4,8M6CL,7451773,2026-02-06 14:27:52,1,SMALL_PARTICLE,SMALL_PARTICLE,5.12392,-16.774602,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:38:19,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.014337,BSL,0.0,0.014337
D5413440,D541344,D5413440,GR9YR175JKE4,8M6CL,7451773,2026-02-06 14:27:52,11,SMALL_PARTICLE,SMALL_PARTICLE,-106.158082,-7.420608,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:38:19,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.014337,BSL,0.0,0.014337
D5413440,D541344,D5413440,GR9YR175JKE4,8M6CL,7451773,2026-02-06 14:27:52,23,SMALL_PARTICLE,SMALL_PARTICLE,-125.246834,30.776085,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:38:19,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.014337,BSL,0.0,0.014337
D5413440,D541344,D5413440,GR9YR175JKE4,8M6CL,7451773,2026-02-06 14:27:52,45,SMALL_PARTICLE,SMALL_PARTICLE,-61.343684,113.26671,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:38:19,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.014337,BSL,0.0,0.014337
D5413440,D541344,D5413440,GR9YR170JKF3,8M6CL,7451790,2026-02-06 14:27:52,77,SMALL_PARTICLE,SMALL_PARTICLE,-31.87743,-126.751814,4,AME411_PM4,P_78_GABON_R1,2026-02-06 12:18:36,2026-02-06 14:27:52,BPD432,ICCR2+CV+GF,0.010658,BSL,0.0,0.010658
D5413270,D541327,D5413270,MCE1M505WAE0,8M6CL,7445299,2026-02-06 06:36:18,14,BEEP,BEEP,38.964162,87.728156,4,AME417_PM4,P_78_GABON_R1,2026-02-06 05:45:13,2026-02-06 06:36:18,BPD432,CCMR2+ICCR2+CV+GF,0.003584,BSL,0.003584,0.0
D5413270,D541327,D5413270,MCE1M574WAB6,8M6CL,7445331,2026-02-06 06:36:18,17,BEEP,BEEP,21.232834,92.368283,4,AME417_PM4,P_78_GABON_R1,2026-02-06 05:49:07,2026-02-06 06:36:18,BPD432,CCMR2+ICCR2+CV+GF,0.003553,BSL,0.003553,0.0
D5334370,D533437,D5334370,GQ5EV287JKC0,8M6CL,7178693,2026-02-06 18:23:23,243,SMALL_PARTICLE,SMALL_PARTICLE,-46.091355,-100.898143,4,AME403_PM4,P_78_GABON_R1,2026-02-06 17:06:45,2026-02-06 18:23:23,BPD448,ICCR2+CV,0.003584,BSL,0.0,0.003584
D5402040,D540204,D5402040,A1YYS082SLG3,8M6CL,7410232,2026-02-06 16:18:14,1,BEEP,BEEP,15.170116,-4.978568,4,AME411_PM3,P_78_GABON_R1,2026-02-06 13:14:32,2026-02-06 16:18:14,BPD432,ICCR2+CV+GF,0.003553,BSL,0.003553,0.0
D5334370,D533437,D5334370,GQ5EV227JKE4,8M6CL,7178820,2026-02-06 18:23:23,2,SMALL_PARTICLE,SMALL_PARTICLE,113.669004,-17.209736,4,AME403_PM3,P_78_GABON_R1,2026-02-06 16:41:42,2026-02-06 18:23:23,BPD448,ICCR2+CV,0.125447,HIGHFLIER,0.003584,0.121863
D5334370,D533437,D5334370,GQ5EV227JKE4,8M6CL,7178820,2026-02-06 18:23:23,14,SMALL_PARTICLE,SMALL_PARTICLE,75.634041,-14.598696,4,AME403_PM3,P_78_GABON_R1,2026-02-06 16:41:42,2026-02-06 18:23:23,BPD448,ICCR2+CV,0.125447,HIGHFLIER,0.003584,0.121863
D5334370,D533437,D5334370,GQ5EV227JKE4,8M6CL,7178820,2026-02-06 18:23:23,36,SMALL_PARTICLE,SMALL_PARTICLE,59.071988,21.343642,4,AME403_PM3,P_78_GABON_R1,2026-02-06 16:41:42,2026-02-06 18:23:23,BPD448,ICCR2+CV,0.125447,HIGHFLIER,0.003584,0.121863
D5334370,D533437,D5334370,GQ5EV227JKE4,8M6CL,7178820,2026-02-06 18:23:23,37,SMALL_PARTICLE,SMALL_PARTICLE,90.610994,21.46897,4,AME403_PM3,P_78_GABON_R1,2026-02-06 16:41:42,2026-02-06 18:23:23,BPD448,ICCR2+CV,0.125447,HIGHFLIER,0.003584,0.121863
D5334370,D533437,D5334370,GQ5EV227JKE4,8M6CL,7178820,2026-02-06 18:23:23,40,SMALL_PARTICLE,SMALL_PARTICLE,127.321712,23.024361,4,AME403_PM3,P_78_GABON_R1,2026-02-06 16:41:42,2026-02-06 18:23:23,BPD448,ICCR2+CV,0.125447,HIGHFLIER,0.003584,0.121863
D5334370,D533437,D5334370,GQ5EV227JKE4,8M6CL,7178820,2026-02-06 18:23:23,42,SMALL_PARTICLE,SMALL_PARTICLE,-39.416632,23.6614,4,AME403_PM3,P_78_GABON_R1,2026-02-06 16:41:42,2026-02-06 18:23:23,BPD448,ICCR2+CV,0.125447,HIGHFLIER,0.003584,0.121863
